mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.3350629806518555,0.21483128300218646,0.07627325057983399,0.017314255547822663,False,,entropy,,log2,3,6,891,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 891}",0.9142857142857143,0.8615384615384616,0.9076923076923077,1.0,0.9285714285714286,0.9224175824175823,0.04482439000026958,74
0.5799450397491455,0.11270270113614753,0.02348437309265137,0.00307181581936484,False,,entropy,20,0.5,1,10,256,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 256}",0.9571428571428572,0.9538461538461538,0.9384615384615385,1.0,0.9464285714285714,0.959175824175824,0.02140432553367999,3
0.5854932308197022,0.12407465214491686,0.024137020111083984,0.006171281201909091,True,,gini,,0.3,1,9,228,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 228}",0.9,0.9076923076923077,0.8923076923076922,1.0,0.9107142857142858,0.9221428571428572,0.03945024334877726,76
0.829170036315918,0.15424248818657818,0.03731894493103027,0.00463939340516414,False,balanced_subsample,gini,10,sqrt,4,4,518,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 518}",0.9428571428571428,0.8615384615384616,0.9230769230769231,1.0,0.9285714285714286,0.9312087912087913,0.04426048418272623,41
0.35430197715759276,0.052525275761963246,0.016461944580078124,0.0033008791628711216,True,balanced_subsample,gini,5,0.3,2,10,127,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 127}",0.9428571428571428,0.8923076923076922,0.8769230769230769,1.0,0.9285714285714286,0.9281318681318682,0.043099343795183404,55
1.051046657562256,0.14181130712139914,0.03980607986450195,0.004575454279579851,True,,entropy,20,log2,1,8,506,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 506}",0.9142857142857141,0.8769230769230769,0.9230769230769231,1.0,0.8928571428571428,0.9214285714285715,0.04248357901793549,82
1.5746040344238281,0.2120359719116928,0.05330638885498047,0.0025667744691358846,False,,gini,20,0.5,2,4,838,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 838}",0.9142857142857143,0.9846153846153846,0.9538461538461539,0.9692307692307692,0.9285714285714286,0.9501098901098901,0.025758391778432713,8
2.286384344100952,0.24207677054312654,0.06199588775634766,0.007792223554460708,True,balanced_subsample,entropy,10,sqrt,1,8,866,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 866}",0.9428571428571428,0.8615384615384616,0.9230769230769231,1.0,0.9107142857142857,0.9276373626373626,0.04504274828210658,57
1.2573309421539307,0.14956516949681853,0.047190093994140626,0.00652316013199194,False,balanced_subsample,gini,,0.3,3,4,674,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 674}",0.9428571428571428,0.9230769230769231,0.8923076923076922,0.9846153846153846,0.9642857142857143,0.9414285714285715,0.03206005112903485,16
1.3382450580596923,0.13576842139306622,0.06323652267456055,0.007999739872176628,False,balanced_subsample,gini,20,sqrt,4,5,833,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 833}",0.9428571428571428,0.8615384615384616,0.9230769230769231,1.0,0.9285714285714286,0.9312087912087913,0.04426048418272623,41
1.8275331497192382,0.19583468580865937,0.05383610725402832,0.004952394870357938,True,balanced_subsample,gini,,0.3,3,5,624,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 624}",0.9428571428571428,0.9076923076923077,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9312087912087913,0.03181579635902869,41
1.2174975872039795,0.13136053378768858,0.05901980400085449,0.008477336936467536,False,balanced_subsample,gini,10,log2,4,3,781,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 781}",0.9571428571428571,0.8769230769230769,0.9076923076923077,1.0,0.8928571428571429,0.926923076923077,0.04535147660642157,58
1.7623648166656494,0.0389729649383815,0.0574913501739502,0.002097646252630697,True,balanced,gini,,log2,4,5,897,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 897}",0.9571428571428571,0.7692307692307693,0.9076923076923076,1.0,0.9285714285714286,0.9125274725274725,0.07804704751243033,95
0.6255858898162842,0.05034283432604196,0.025430583953857423,0.0007243272518008743,False,balanced_subsample,entropy,5,0.3,4,10,330,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 330}",0.9285714285714285,0.9230769230769231,0.8923076923076922,0.9538461538461539,0.9285714285714286,0.9252747252747253,0.01964545053194425,61
1.101978874206543,0.005724223707133967,0.05098538398742676,0.005677303167943391,False,,gini,,0.3,2,10,727,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 727}",0.9428571428571428,0.9538461538461539,0.9230769230769231,1.0,0.9285714285714286,0.9496703296703297,0.027383592311512113,9
0.7606765270233155,0.047124107504998555,0.029290056228637694,0.0010476743021940035,True,,gini,10,log2,4,10,417,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 417}",0.9428571428571428,0.7692307692307692,0.9230769230769231,0.9846153846153846,0.8928571428571428,0.9025274725274726,0.07300508738908434,99
1.6387182235717774,0.06883259053766483,0.04874958992004395,0.0008174247461181898,True,,gini,5,0.5,4,7,771,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 771}",0.9428571428571428,0.9230769230769231,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9342857142857144,0.030089830488131564,32
0.4904508590698242,0.011149593190722293,0.027578210830688475,0.0017751253246471289,False,,entropy,,log2,1,5,367,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 367}",0.9428571428571428,0.9230769230769231,0.9076923076923077,1.0,0.8928571428571428,0.9332967032967033,0.03724545294724906,38
0.2816408634185791,0.010017709895071288,0.017244338989257812,0.0017430732390695267,False,balanced_subsample,entropy,10,sqrt,1,2,180,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 180}",0.9285714285714285,0.8923076923076922,0.9384615384615385,1.0,0.9107142857142857,0.934010989010989,0.0365673272742569,34
2.050801229476929,0.16296417122541676,0.05825614929199219,0.007116623443513772,True,,entropy,5,0.5,2,8,835,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 835}",0.9285714285714285,0.9384615384615385,0.8923076923076922,0.9846153846153846,0.9642857142857143,0.9416483516483517,0.03154133310050153,15
1.0080202102661133,0.1012689607683891,0.04471898078918457,0.01930092289580516,True,,gini,5,log2,1,7,515,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 515}",0.9428571428571428,0.8615384615384616,0.9076923076923077,1.0,0.8928571428571428,0.9209890109890111,0.0473783151431501,83
1.0056587696075439,0.09134815546184648,0.0298309326171875,0.0052006741966308025,True,balanced_subsample,gini,20,0.3,1,7,379,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 379}",0.9428571428571428,0.9384615384615385,0.8769230769230769,1.0,0.9464285714285715,0.9409340659340659,0.039054301911133564,19
0.673625898361206,0.052971974078624945,0.02457127571105957,0.0011010321727184457,True,balanced,entropy,5,0.3,3,2,300,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 300}",0.9428571428571428,0.9076923076923077,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9312087912087913,0.03181579635902869,41
1.3998239517211915,0.10116262438270823,0.05842986106872559,0.002079082631015197,False,balanced_subsample,entropy,20,sqrt,3,5,863,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 863}",0.9285714285714286,0.8769230769230769,0.9230769230769231,1.0,0.9107142857142857,0.9278571428571428,0.04028922725880881,56
2.644552755355835,0.19748861536280368,0.07074518203735351,0.0166853718638997,True,balanced_subsample,entropy,10,0.3,3,5,963,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 5, 'n_estimators': 963}",0.9428571428571428,0.9384615384615385,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9373626373626374,0.029568404499063096,28
2.2639172077178955,0.2794952296868853,0.0651280403137207,0.006835557819842872,True,,gini,20,0.5,3,3,971,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 971}",0.9,0.9076923076923076,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9226373626373625,0.03326313906897747,73
1.3053378105163573,0.14927902635306606,0.040642404556274415,0.004289559605599178,True,balanced_subsample,entropy,,sqrt,2,8,514,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 514}",0.9428571428571428,0.8307692307692308,0.9230769230769231,0.9846153846153846,0.9285714285714286,0.921978021978022,0.05044422875760797,77
1.4384545803070068,0.1337157646368278,0.06197147369384766,0.005016439348218847,False,balanced,gini,10,0.5,4,10,671,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 671}",0.9857142857142858,0.9076923076923077,0.8615384615384616,0.9692307692307692,0.9642857142857143,0.9376923076923077,0.046276133130637144,27
0.3061074256896973,0.030158607788740903,0.01852593421936035,0.0038687856948104414,True,balanced,gini,20,log2,4,6,136,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 136}",0.9285714285714286,0.8307692307692307,0.9538461538461539,0.9692307692307692,0.8571428571428572,0.9079120879120879,0.05445229591016063,97
2.0424259662628175,0.02343958530417451,0.0990598201751709,0.005673609270906304,False,balanced_subsample,gini,,sqrt,3,4,915,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 915}",0.9428571428571428,0.8769230769230769,0.9230769230769231,1.0,0.9107142857142857,0.9307142857142857,0.04074256406989494,50
1.5246772289276123,0.08773908133305201,0.0663222312927246,0.012304142426955513,False,balanced_subsample,entropy,20,log2,4,2,727,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 727}",0.9571428571428571,0.8615384615384616,0.9230769230769231,1.0,0.8928571428571428,0.926923076923077,0.048381609099138655,58
0.9317030429840087,0.04253270882652436,0.039792633056640624,0.005471078258189252,True,,entropy,20,log2,4,5,353,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 353}",0.9428571428571428,0.7846153846153846,0.9230769230769231,0.9846153846153846,0.8928571428571428,0.9056043956043958,0.06743385798150849,98
2.2631132125854494,0.043062058257721414,0.07317066192626953,0.006447116640183033,True,balanced,gini,10,sqrt,1,3,995,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 995}",0.9428571428571428,0.8923076923076922,0.9230769230769231,1.0,0.9107142857142857,0.9337912087912088,0.036970306005552435,37
0.5364431858062744,0.016758670203873418,0.025899982452392577,0.002935612235746045,False,balanced,entropy,5,0.3,4,10,260,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 260}",0.9285714285714286,0.9230769230769231,0.8923076923076922,0.9538461538461539,0.9285714285714286,0.9252747252747253,0.019645450531944254,61
2.055590105056763,0.028567953872394573,0.07345438003540039,0.005416005598259033,False,,entropy,,0.5,4,9,995,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 995}",0.9857142857142858,0.9230769230769231,0.9692307692307693,0.9692307692307692,0.9464285714285714,0.9587362637362637,0.021776826339918245,4
1.413993501663208,0.061933277255460356,0.05220918655395508,0.00902934060211997,False,balanced_subsample,gini,,0.5,1,4,569,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 569}",0.9714285714285714,0.9384615384615385,0.8769230769230769,0.9846153846153847,0.9642857142857142,0.9471428571428572,0.03819436244454915,11
1.2594173431396485,0.10113235472040312,0.051822757720947264,0.008147902165669641,True,balanced,entropy,5,log2,2,4,537,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 537}",0.9285714285714286,0.8615384615384616,0.9230769230769231,0.9846153846153846,0.8928571428571428,0.9181318681318682,0.040975898677525845,88
0.7970423698425293,0.08870764286214163,0.035869503021240236,0.004252006001717217,False,balanced_subsample,gini,5,sqrt,2,2,383,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 383}",0.8999999999999999,0.8769230769230769,0.9538461538461539,0.9846153846153846,0.8928571428571429,0.9216483516483518,0.04074182307909448,80
1.3886627674102783,0.028589925855396457,0.04986834526062012,0.002326513333470471,True,,gini,20,sqrt,4,4,615,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 615}",0.9428571428571428,0.8307692307692308,0.9230769230769231,0.9846153846153846,0.9107142857142858,0.9184065934065935,0.050483114619956554,87
1.5687139511108399,0.03146432083529538,0.05396566390991211,0.006471762074079249,True,,entropy,,0.5,4,6,617,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 617}",0.9428571428571428,0.9384615384615385,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9373626373626374,0.029568404499063096,28
1.6410313606262208,0.024923319093231856,0.059583091735839845,0.00379980825452171,True,,gini,20,sqrt,1,6,706,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 706}",0.9142857142857144,0.8461538461538461,0.9076923076923077,1.0,0.9107142857142857,0.9157692307692308,0.04905938083060352,91
0.607638168334961,0.018928919699925238,0.026792240142822266,0.0032360857587144035,True,,entropy,10,sqrt,1,8,260,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 260}",0.9142857142857143,0.8307692307692308,0.9076923076923077,1.0,0.9285714285714286,0.9162637362637363,0.05394429271554241,90
1.1879662036895753,0.020012342274296456,0.050770235061645505,0.0037973932066836464,False,balanced_subsample,entropy,5,sqrt,2,7,669,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 669}",0.9142857142857141,0.8615384615384616,0.9230769230769231,1.0,0.9285714285714286,0.9254945054945056,0.04423210017791395,60
2.113961696624756,0.14538560607366455,0.06107859611511231,0.006660342630889642,True,balanced,entropy,5,0.5,3,7,762,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 762}",0.9428571428571428,0.8923076923076922,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9250549450549451,0.03812030733322869,65
0.3631763458251953,0.009247684521295436,0.02261948585510254,0.0026589271998966207,False,balanced_subsample,gini,5,log2,2,2,203,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 203}",0.9142857142857141,0.9384615384615385,0.9076923076923077,1.0,0.8571428571428571,0.9235164835164834,0.04650624233387805,71
2.063653039932251,0.06880696592602065,0.06724300384521484,0.013326519882892806,True,,gini,5,0.5,3,8,637,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 637}",0.9142857142857144,0.9230769230769231,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9285714285714286,0.030627617602892017,52
2.6412497043609617,0.09917861130090924,0.0936354637145996,0.006699904807409349,True,balanced,gini,20,sqrt,4,8,924,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 924}",0.9714285714285715,0.8,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9153846153846155,0.06626291618321466,93
1.5317724704742433,0.14147982660990227,0.0670431137084961,0.012176084808156504,False,,entropy,,0.5,4,4,570,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 570}",0.9857142857142858,0.9230769230769231,0.9692307692307693,0.9692307692307692,0.9464285714285714,0.9587362637362637,0.021776826339918245,4
0.5686214923858642,0.027172467387130278,0.02192540168762207,0.003787587554915704,True,balanced,entropy,20,0.3,3,7,150,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 150}",0.9285714285714286,0.9076923076923077,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9252747252747253,0.03518543352752991,61
1.134907865524292,0.08060649918963422,0.034992122650146486,0.003213837123800309,True,balanced,gini,5,sqrt,2,7,404,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 404}",0.9285714285714286,0.8461538461538461,0.9230769230769231,0.9846153846153846,0.9285714285714286,0.9221978021978023,0.044182930924718165,75
0.6348637104034424,0.06816249863851664,0.031198978424072266,0.0017213018562424998,False,balanced,entropy,10,log2,3,6,363,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 363}",0.8714285714285714,0.9230769230769231,0.9230769230769231,1.0,0.875,0.9185164835164835,0.04645883011641095,85
